NR_CONTA;10006
DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;SALDO;SLD. CONCIL"
31/12/2025;;;;;;;;;65.000,83;-1.089.358,15
13/02/2026;910;PAGAMENTO EM DINHEIRO;801 339 1 MATHEUS SI;Sim;Dinheiro;;;480,00;78.425,36
13/02/2026;910;PAGAMENTO EM DINHEIRO;1 102 202 603 1 CAIX;Sim;Dinheiro;;;491,33;77.934,03
13/02/2026;910;PAGAMENTO EM DINHEIRO;502 202 602 1 CAIXA;Sim;Dinheiro;;;699,81;77.234,22
13/02/2026;910;PAGAMENTO EM DINHEIRO;21 545 615 1 TCR SOC;Sim;Dinheiro;;;800,00;76.434,22
13/02/2026;910;PAGAMENTO EM DINHEIRO;1 202 202 601 1 ANTO;Sim;Dinheiro;;;861,18;75.573,04
13/02/2026;910;PAGAMENTO EM DINHEIRO;1 102 202 601 1 CARL;Sim;Dinheiro;;;3.726,93;71.846,11
13/02/2026;910;PAGAMENTO EM DINHEIRO;1 102 202 602 1 CAIX;Sim;Dinheiro;;;3.759,77;68.086,34
13/02/2026;910;PAGAMENTO EM DINHEIRO;1 102 202 601 1 CAIX;Sim;Dinheiro;;;3.817,82;64.268,52
13/02/2026;910;PAGAMENTO EM DINHEIRO;209 451 3 TEXTILFIO;Sim;Dinheiro;;;11.419,01;52.849,51
13/02/2026;910;PAGAMENTO EM DINHEIRO;963 251 36 FELIPE FE;Sim;Dinheiro;;;2.300,00;50.549,51
13/02/2026;910;PAGAMENTO EM DINHEIRO;963 251 230 FELIPE F;Sim;Dinheiro;;;3.700,00;46.849,51
13/02/2026;910;PAGAMENTO EM DINHEIRO;986 323 11 SULTS TEC;Sim;Dinheiro;;;1.760,00;45.089,51
13/02/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;1302;;3.327,78;41.761,73
13/02/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;1302;6.247,33;;48.009,06
13/02/2026;1040;LIQUIDACAO DE CARTAO;100506496 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224617;12,96;;48.022,02
13/02/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224618;255,43;;48.277,45
13/02/2026;1040;LIQUIDACAO DE CARTAO;101436173 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224619;625,99;;48.903,44
13/02/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224620;1.192,76;;50.096,20
13/02/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224621;47,50;;50.143,70
13/02/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224622;144,04;;50.287,74
13/02/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224623;7.604,02;;57.891,76
13/02/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224624;7.679,92;;65.571,68
13/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224281;265,25;;65.836,93
13/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224282;191,25;;66.028,18
13/02/2026;888;TRANSF. CTAS (C);CTA ORIG  10 018;Sim;Dinheiro;1302;31.105,00;;97.133,18
13/02/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;1302;;1.658,05;95.475,13
13/02/2026;910;PAGAMENTO EM DINHEIRO;659 659 1 TEXTILFIO;Sim;Dinheiro;;;133,21;95.341,92
13/02/2026;910;PAGAMENTO EM DINHEIRO;797 428 1 TOTVS LARG;Sim;Dinheiro;;;178,59;95.163,33
13/02/2026;910;PAGAMENTO EM DINHEIRO;804 122 1 IFOOD COM;Sim;Dinheiro;;;425,91;94.737,42
13/02/2026;95;C TED-TRANSF ELET DISPON;PROBLEMA ARQUIVO GETNET BAIXANDO NO DIA ERRADO;Sim;Outro documento;;438,82;;95.176,24
13/02/2026;910;PAGAMENTO EM DINHEIRO;804 193 1 CARREFOUR;Sim;Dinheiro;;;346,05;94.830,19
13/02/2026;910;PAGAMENTO EM DINHEIRO;804 131 1 Q D  SOLUC;Sim;Dinheiro;;;205,27;94.624,92
13/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;200,00;;94.824,92
13/02/2026;264;TARIFAS PIX;;Sim;Outro documento;10;;0,75;94.824,17
13/02/2026;910;PAGAMENTO EM DINHEIRO;805 807 1 IFOOD COM;Sim;Dinheiro;;;283,51;94.540,66
13/02/2026;910;PAGAMENTO EM DINHEIRO;805 816 1 MERCADO LI;Sim;Dinheiro;;;22,00;94.518,66
13/02/2026;910;PAGAMENTO EM DINHEIRO;38 302 1 CAMILA CAST;Sim;Dinheiro;;;34,42;94.484,24
13/02/2026;910;PAGAMENTO EM DINHEIRO;1 172 225 1 MAC COME;Sim;Dinheiro;;;49,15;94.435,09
13/02/2026;910;PAGAMENTO EM DINHEIRO;94 902 1 A5 ALIMENTO;Sim;Dinheiro;;;50,06;94.385,03
13/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;585,72;;94.970,75
13/02/2026;75;TRANSFERENCIA ENTRE CONTAS;TAXA SOBRE BOLETO;Sim;Dinheiro;;;0,98;94.969,77
13/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;500,00;;95.469,77
13/02/2026;910;PAGAMENTO EM DINHEIRO;901 202 603 2 57 011;Sim;Dinheiro;;;8.865,71;86.604,06
TOTAL DIA;;;;;;;63.879,62 ;50.255,12;86.604,06;-1.067.122,33
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224362;298,50;;86.902,56
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224365;186,21;;87.088,77
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224360;49,98;;87.138,75
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224569;109,03;;87.247,78
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224313;121,65;;87.369,43
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224380;38,20;;87.407,63
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224295;389,13;;87.796,76
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224311;264,87;;88.061,63
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224333;26,47;;88.088,10
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224355;14,05;;88.102,15
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224345;72,60;;88.174,75
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224389;219,25;;88.394,00
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224337;31,96;;88.425,96
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224388;580,84;;89.006,80
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224341;221,68;;89.228,48
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224383;35,66;;89.264,14
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224336;30,62;;89.294,76
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224301;93,75;;89.388,51
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224408;48,75;;89.437,26
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224441;16,25;;89.453,51
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224427;78,25;;89.531,76
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224412;100,25;;89.632,01
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224437;133,25;;89.765,26
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224354;197,80;;89.963,06
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224459;232,61;;90.195,67
16/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224371;227,25;;90.422,92
16/02/2026;1331;CREDITO PIX ESTORNADO;;Sim;Dinheiro;;724,55;;91.147,47
16/02/2026;1332;DEBITO TAXA PIX ESTORNADO;;Sim;Dinheiro;;;0,75;91.146,72
TOTAL DIA;;;;;;;4.543,41 ;0,75;91.146,72;-1.067.122,33
18/02/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224575;8,93;;91.155,65
18/02/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224576;225,26;;91.380,91
18/02/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224577;297,63;;91.678,54
18/02/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224578;37,15;;91.715,69
18/02/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;224585;58,21;;91.773,90
18/02/2026;1040;LIQUIDACAO DE CARTAO;15105053 GETNET CREDITO DE CARTAO;Sim;Dinheiro;224586;583,69;;92.357,59
18/02/2026;1299;AJUSTE NEGOCIACAO (C);15105053 ACERTO;Sim;Dinheiro;;95,16;;92.452,75
18/02/2026;1299;AJUSTE NEGOCIACAO (C);15105053 ACERTO;Sim;Dinheiro;;117,17;;92.569,92
18/02/2026;1299;AJUSTE NEGOCIACAO (C);15105053 ACERTO;Sim;Dinheiro;;31,58;;92.601,50
18/02/2026;1247;TARIFAS DA OPERADORA;15105053 AJUSTE  9993;Sim;Dinheiro;;;11,73;92.589,77
18/02/2026;1247;TARIFAS DA OPERADORA;15105053 AJUSTE  9993;Sim;Dinheiro;;;14,44;92.575,33
18/02/2026;1247;TARIFAS DA OPERADORA;15105053 AJUSTE  9993;Sim;Dinheiro;;;3,89;92.571,44
18/02/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;1802;3.400,00;;95.971,44
18/02/2026;910;PAGAMENTO EM DINHEIRO;414 154 2 SUL AMERIC;Sim;Dinheiro;;;7.239,06;88.732,38
18/02/2026;910;PAGAMENTO EM DINHEIRO;231 545 523 1 RAPHAE;Sim;Dinheiro;;;601,65;88.130,73
18/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224533;160,35;;88.291,08
18/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224534;160,35;;88.451,43
18/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224543;478,05;;88.929,48
18/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224535;24,25;;88.953,73
18/02/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;1802;4.800,00;;93.753,73
18/02/2026;888;TRANSF. CTAS (C);CTA ORIG  30 007;Sim;Dinheiro;1802;4.800,00;;98.553,73
18/02/2026;1040;LIQUIDACAO DE CARTAO;102670897 ELO CREDITO DE CARTAO;Sim;Dinheiro;224737;69,11;;98.622,84
18/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;3.624,74;;102.247,58
18/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;1.995,73;;104.243,31
18/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;3.519,74;;107.763,05
18/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;88,44;;107.851,49
18/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;847,38;;108.698,87
18/02/2026;263;TARIFA EXTRATO;TARIFA DE ANTECIPACAO;Sim;Dinheiro;;;123,12;108.575,75
18/02/2026;263;TARIFA EXTRATO;TAXA DE ANTECIPACAO DE CARTAO;Sim;Dinheiro;;;354,38;108.221,37
18/02/2026;95;C TED-TRANSF ELET DISPON;PROBLEMA ARQUIVO GETNET BAIXANDO NO DIA ERRADO;Sim;Outro documento;;30,06;;108.251,43
18/02/2026;910;PAGAMENTO EM DINHEIRO;6 656 565 13 EMPRESA;Sim;Dinheiro;;;14.444,21;93.807,22
18/02/2026;910;PAGAMENTO EM DINHEIRO;986 565 13 EMPRESA B;Sim;Dinheiro;;;1.090,83;92.716,39
18/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;314,77;;93.031,16
18/02/2026;95;C TED-TRANSF ELET DISPON;DIF CARTAO CREDISHOP;Sim;Outro documento;;3,30;;93.034,46
18/02/2026;95;C TED-TRANSF ELET DISPON;AJUSTE DE BOLETO;Sim;Dinheiro;;0,04;;93.034,50
18/02/2026;75;TRANSFERENCIA ENTRE CONTAS;AJUSTE DE VALOR PAGO;Sim;Dinheiro;;;0,01;93.034,49
18/02/2026;910;PAGAMENTO EM DINHEIRO;5 462 565 149 1 CLEI;Sim;Dinheiro;;;5.000,00;88.034,49
TOTAL DIA;;;;;;;25.771,09 ;28.883,32;88.034,49;-1.066.826,67
19/02/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;420;412,98;;88.447,47
19/02/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;421;180,67;;88.628,14
19/02/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;422;145,24;;88.773,38
19/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;190.226/1;;5,60;88.767,78
19/02/2026;888;TRANSF. CTAS (C);CTA ORIG  60 005;Sim;Dinheiro;1902;2.165,96;;90.933,74
19/02/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224589;48,61;;90.982,35
19/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;500,00;;91.482,35
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224649;146,88;;91.629,23
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224572;419,34;;92.048,57
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224678;209,01;;92.257,58
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224613;31,95;;92.289,53
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224661;5,02;;92.294,55
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224680;108,50;;92.403,05
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224611;78,48;;92.481,53
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224682;77,25;;92.558,78
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224660;50,74;;92.609,52
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224600;662,16;;93.271,68
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224653;299,25;;93.570,93
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224679;88,25;;93.659,18
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224654;36,75;;93.695,93
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224573;106,65;;93.802,58
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224662;103,35;;93.905,93
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224667;146,88;;94.052,81
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224683;46,25;;94.099,06
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224610;2.477,77;;96.576,83
19/02/2026;1327;ESTORNO DE PIX;;Sim;Dinheiro;;;724,55;95.852,28
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224670;96,89;;95.949,17
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224658;355,84;;96.305,01
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224630;35,66;;96.340,67
19/02/2026;910;PAGAMENTO EM DINHEIRO;902 202 601 1 SOLVIT;Sim;Dinheiro;;;51,13;96.289,54
19/02/2026;910;PAGAMENTO EM DINHEIRO;782 665 1 ARTUR AZEV;Sim;Dinheiro;;;85,00;96.204,54
19/02/2026;910;PAGAMENTO EM DINHEIRO;788 937 1 ARTUR AZEV;Sim;Dinheiro;;;140,00;96.064,54
19/02/2026;910;PAGAMENTO EM DINHEIRO;804 033 1 WELTON ROD;Sim;Dinheiro;;;150,00;95.914,54
19/02/2026;910;PAGAMENTO EM DINHEIRO;28 012 601 1 ALTERVI;Sim;Dinheiro;;;260,00;95.654,54
19/02/2026;910;PAGAMENTO EM DINHEIRO;28 012 601 2 ALTERVI;Sim;Dinheiro;;;260,00;95.394,54
19/02/2026;910;PAGAMENTO EM DINHEIRO;1 202 202 601 1 QUAR;Sim;Dinheiro;;;439,17;94.955,37
19/02/2026;910;PAGAMENTO EM DINHEIRO;786 762 1 ARTUR AZEV;Sim;Dinheiro;;;1.015,00;93.940,37
19/02/2026;910;PAGAMENTO EM DINHEIRO;798 345 1 COMPANHIA;Sim;Dinheiro;;;1.729,76;92.210,61
19/02/2026;910;PAGAMENTO EM DINHEIRO;1 092 025 7 SOARES R;Sim;Dinheiro;;;4.049,52;88.161,09
19/02/2026;910;PAGAMENTO EM DINHEIRO;54 789 2 PINHEIRO CO;Sim;Dinheiro;;;6.000,00;82.161,09
19/02/2026;910;PAGAMENTO EM DINHEIRO;123 654 21 HERMELIND;Sim;Dinheiro;;;9.500,00;72.661,09
19/02/2026;910;PAGAMENTO EM DINHEIRO;625 652 1 SECRETARIA;Sim;Dinheiro;;;56,64;72.604,45
19/02/2026;910;PAGAMENTO EM DINHEIRO;6 561 1 TOTVS LARGE;Sim;Dinheiro;;;156,73;72.447,72
19/02/2026;910;PAGAMENTO EM DINHEIRO;5 995 2 ALLCARE ADMI;Sim;Dinheiro;;;317,94;72.129,78
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224655;172,69;;72.302,47
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224700;110,25;;72.412,72
19/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224626;158,25;;72.570,97
19/02/2026;910;PAGAMENTO EM DINHEIRO;6 582 12 LUCIANA CRU;Sim;Dinheiro;;;2.000,00;70.570,97
19/02/2026;95;C TED-TRANSF ELET DISPON;DIF PAGAMENTO;Sim;Outro documento;;0,01;;70.570,98
19/02/2026;888;TRANSF. CTAS (C);CTA ORIG  70 001;Sim;Dinheiro;1902;594,27;;71.165,25
19/02/2026;910;PAGAMENTO EM DINHEIRO;9 595 1 AZUL LINHAS;Sim;Dinheiro;;;392,03;70.773,22
19/02/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224781;734,90;;71.508,12
19/02/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224782;877,75;;72.385,87
19/02/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224783;1.593,78;;73.979,65
19/02/2026;1040;LIQUIDACAO DE CARTAO;100651755 ELO CREDITO DE CARTAO;Sim;Dinheiro;224784;375,61;;74.355,26
19/02/2026;1040;LIQUIDACAO DE CARTAO;101436173 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224785;263,41;;74.618,67
19/02/2026;1040;LIQUIDACAO DE CARTAO;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224786;248,53;;74.867,20
19/02/2026;1040;LIQUIDACAO DE CARTAO;101436173 ELO CREDITO DE CARTAO;Sim;Dinheiro;224787;114,52;;74.981,72
19/02/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224788;910,82;;75.892,54
19/02/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224789;1.108,79;;77.001,33
19/02/2026;1040;LIQUIDACAO DE CARTAO;101436602 ELO CREDITO DE CARTAO;Sim;Dinheiro;224790;140,43;;77.141,76
19/02/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224791;1.069,32;;78.211,08
19/02/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224792;1.324,26;;79.535,34
19/02/2026;1040;LIQUIDACAO DE CARTAO;102670897 ELO CREDITO DE CARTAO;Sim;Dinheiro;224793;92,12;;79.627,46
19/02/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;224794;10.986,73;;90.614,19
19/02/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224795;7.136,46;;97.750,65
19/02/2026;1040;LIQUIDACAO DE CARTAO;103953213 ELO CREDITO DE CARTAO;Sim;Dinheiro;224796;989,98;;98.740,63
19/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;3.366,97;;102.107,60
19/02/2026;910;PAGAMENTO EM DINHEIRO;804 074 1 CLARO NXT;Sim;Dinheiro;;;223,92;101.883,68
19/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;45,59;;101.929,27
19/02/2026;95;C TED-TRANSF ELET DISPON;DIF;Sim;Outro documento;;2,18;;101.931,45
19/02/2026;910;PAGAMENTO EM DINHEIRO;545 1 TOTVS LARGE EN;Sim;Dinheiro;;;157,11;101.774,34
19/02/2026;910;PAGAMENTO EM DINHEIRO;5 545 1 TOTVS LARGE;Sim;Dinheiro;;;138,33;101.636,01
19/02/2026;910;PAGAMENTO EM DINHEIRO;545 1 TOTVS LARGE EN;Sim;Dinheiro;;;138,33;101.497,68
19/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.501,96;;102.999,64
19/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.501,96;;104.501,60
19/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;476,89;;104.978,49
19/02/2026;75;TRANSFERENCIA ENTRE CONTAS;TAXA SOBRE BOLETO;Sim;Dinheiro;;;3,96;104.974,53
19/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;10.505,28;;115.479,81
19/02/2026;75;TRANSFERENCIA ENTRE CONTAS;TAXA SOBRE BOLETO;Sim;Dinheiro;;;0,98;115.478,83
19/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;385,81;;115.864,64
19/02/2026;910;PAGAMENTO EM DINHEIRO;804 035 1 COMPANHIA;Sim;Dinheiro;;;99,03;115.765,61
TOTAL DIA;;;;;;;55.825,85 ;28.094,73;115.765,61;-1.036.871,75
20/02/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;424;35,03;;115.800,64
20/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;200.226/1;;1,40;115.799,24
20/02/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;224758;177,59;;115.976,83
20/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;411,24;;116.388,07
20/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;3.014,17;;119.402,24
20/02/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;3.438,40;;122.840,64
20/02/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;310,53;;123.151,17
20/02/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;225043;124,97;;123.276,14
20/02/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;225044;103,94;;123.380,08
20/02/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;225045;314,79;;123.694,87
20/02/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;225046;3.519,36;;127.214,23
20/02/2026;95;C TED-TRANSF ELET DISPON;AJUSTE DE SALDO ARQUIVO RETORNO LIDO ERRADO;Sim;Outro documento;;9.195,83;;136.410,06
20/02/2026;75;TRANSFERENCIA ENTRE CONTAS;AJUSTE DE SALDO ARQUIVO RETORNO LIDO ERRADO;Não;Outro documento;;;9.195,83;127.214,23
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224768;27,25;;127.241,48
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224777;123,51;;127.364,99
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224765;244,92;;127.609,91
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224870;191,91;;127.801,82
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224766;82,65;;127.884,47
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224773;123,51;;128.007,98
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224872;174,24;;128.182,22
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224819;949,25;;129.131,47
20/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;224871;235,23;;129.366,70
